ID,Name,City,State/Province,Country
8279,Naval University of Engineering,Wuhan,Hubei,China
8280,EAST CHINA NORMAL UNIVERSITY,Shanghai,,China
8281,University of Science and Technology of China,Hefei,Anhui,China
8282,Naval University of Engineering,Wuhan,Hubei,China
8283,Yunnan University,kunming,yunnan,China
8284,Shenyang University of Technology,Shenyang,Liaoning,China
8285,Naval University of Engineering,Wuhan,Hubei,China
8286,Southwestern University of Finance and Economics,ChengDu,SiChuan,China
8287,Naval University of Engineering,Wuhan,Hubei,China
8288,Wuhan University,wuhan,Hubei,China
8289,Beihang Univeristy,Beijing,,China
8290,Nankai University,Tianjin,Tianjin,China
8291,Naval University of Engineering,Wuhan,Hubei,China
8292,shenyang university of technology,Shenyang,Liaoning,China
8293,shenyang university of technology,Shenyang,Liaoning,China
8294,Hebei University,baoding,hebei,China
8295,South-Center University For Nationalities,Wuhan,Hubei Province,China
8296,Tianjin University,Tianjin,Tianjin,China
8297,Shenyang University of Technology,Shenyang,Liaoning,China
8298,Shanghai University of Finance and Economics,Shanghai,Shanghai,China
8299,Hebei University,baoding,hebei,China
8300,SiChuan University,Chengdu,Sichaun,China
8301,Hebei University,baoding,hebei,China
8302,Shenyang University of Technology,Shenyang,Liaoning,China
8303,Xiamen University,Xiamen,Fujian,China
8304,Yunnan University,Kunming,Yunnan,China
8305,Southwest Jiaotong University,Chengdu,Sichuan,China
8306,Shenyang University of Technology,Shenyang,Liaoning,China
8307,Hebei University,baoding,hebei,China
8308,Central China Normal University,Wuhan,Hubei,China
8309,Hebei University,baoding,hebei,China
8310,"China University of Geosciences,Beijing",Beijing,Beijing,China
8311,Zhejiang University,Hangzhou,,China
8312,shenyang University of Technology,Shenyang,Liaoning,China
8313,Shandong University,Jinan,Shandong Province,China
8314,shenyang University of Technology,Shenyang,Liaoning,China
8315,Hebei University,baoding,hebei,China
8316,Physics School of Nankai University,Tianjin,Tianjin,China
8317,Shenyang University of Technology,Shenyang,Liaoning,China
8318,Beihang Univeristy,Beijing,Beijing,China
8319,Shenyang University of Technology,Shenyang,Liaoning,China
8320,"City College, Wuhan University of Science and Technology",Wuhan,Hubei,China
8321,Beijing Normal University,Beijing,Beijing,China
8322,Shenyang University of Technology,Shenyang,Liaoning,China
8323,Shandong University,Jinan,Shandong,China
8324,Beijing Normal University,Beijing,,China
8325,Shenyang University of Technology,Shenyang,Liaoning,China
8326,professor,Wuhan,Hubei,China
8327,Central University of Finance and Ecomomics,Beijing,,China
8328,Chongqing University of Science and Technology,Chongqing,,China
8329,Tianjin Polytechnic University,Tianjin,,China
8330,Beihang Univeristy,Beijing,Beijing,China
8331,Tianjin Polytechnic University,Tianjin,,China
8332,Chengdu University of Technology,Chengdu,Sichuan,China
8333,Tianjin University,Tianjin,,China
8334,Central University of Finance and Ecomomics,Beijing,,China
8335,Wuhan University,Wuhan,Hubei,China
8336,Southwestern University of Finance and economics,Chengdu,Sichuan,China
8337,Tsinghua University,Beijing,Beijing,China
8338,Huazhong University of Science and Technology,Wuhan,Hubei,China
8339,TianJin University,Tianjin,Tianjin,China
8340,Shandong University,Jinan,Shandong Province,China
8341,Civil Aviation University of China,Tianjin,Tianjin,China
8342,Chongqing University of Science and Technology,Chongqing,,China
8343,Shandong University,Jinan,Shandong Province,China
8344,Chongqing University of Science and Technology,Chongqing,,China
8345,Shandong University,Jinan,Shandong Province,China
8346,China University of Petroleum,beijing,beijing,China
8347,Shandong University,Jinan,Shandong Province,China
8348,Jilin University,Changchun,Jilin,China
8349,mathematics and systems science institute,Beijing,Beijing,China
8350,University of International Business and Economics,Beijing,,China
8351,Shenyang Normal University,Shenyang,Liaoning,China
8352,Beihang Univeristy,Beijing,Beijing,China
8353,Guangdong University of Foreign Studies,Guangzhou,,China
8354,Ocean University of China,Qingdao,Shandong,China
8355,TongJi University,Shanghai,Shanghai,China
8356,Beihang Univeristy,Beijing,Beijing,China
8357,Renmin University of China,Beijing,Beijing,China
8358,Guangdong University of Technology,Guangzhou,Guangdong,China
8359,Beijing Forestry University,Beijing,,China
8360,Nanjing University,Nanjing,Jiangsu,China
8361,Beihang Univeristy,Beijing,Beijing,China
8362,Nanjing University,Nanjing,Jiangsu,China
8363,Fujian Normal University,Fuzhou,Fujian,China
8364,Central University of Finance and Ecomomics,Beijing,,China
8365,"China University of Petroleum, Beijing",Beijing,,China
8366,Tsinghua University,Beijing,,China
8367,Fujian Normal University,Fuzhou,Fujian,China
8368,North University of China,Taiyuan,Shanxi,China
8369,Wuhan University,Wuhan,Hubei,China
8370,Fujian Normal University,Fuzhou,Fujian,China
8371,minzu univercity of China,Beijing,Beijing,China
8372,Sichuan University,Chengdu,Sichuan,China
8373,Zhejiang University,Hangzhou,Zhejiang,China
8374,East China Normal University,Shanghai,,China
8375,Central China Normal University,Wuhan,Hubei,China
8376,Wuhan University,Wuhan,Hubei,China
8377,North University of China,Taiyuan,Shanxi,China
8378,Dongbei University of Finance and Economics,Dalian,Liaoning,China
8379,North University of China,Taiyuan,Shanxi,China
8380,North University of China,Taiyuan,Shanxi,China
8381,East China Normal University,ShangHai,,China
8382,Wenzhou University,Wenzhou,Zhejiang,China
8383,North University of China,Taiyuan,Shanxi,China
8384,the Central University of Finance and Economics,Beijing,Beijing,China
8385,Fujian Normal University,Fuzhou,Fujian,China
8386,Fujian Normal University,Fuzhou,Fujian,China
8387,Hunan University,Changsha,Hunan,China
8388,Shanghai JiaoTong University,Shanghai,Shanghai,China
8389,Fujian Normal University,Fuzhou,Fujian,China
8390,University of Delaware,Newark,DE,USA
8391,Fujian Normal University,Fuzhou,Fujian,China
8392,Fujian Normal University,Fuzhou,Fujian,China
8393,Wenzhou University,Wenzhou,Zhejiang,China
8394,Fujian Normal University,Fuzhou,Fujian,China
8395,Kunming University,Kunming,Yunnan,China
8396,Fujian Normal University,Fuzhou,Fujian,China
8397,Xi'an University of Architecture and Technology,Xi'an,shaanxi,China
8398,Wenzhou University,Wenzhou,Zhejiang,China
8399,"China University of Petroleum, Beijing",Beijing,,China
8400,Fujian Normal University,Fuzhou,Fujian,China
8401,Wenzhou University,Wenzhou,Zhejiang,China
8402,Fujian Normal University,Fuzhou,Fujian,China
8403,Fujian Normal University,Fuzhou,Fujian,China
8404,Wenzhou University,Wenzhou,Zhejiang,China
8405,Peking University,Beijing,,China
8406,Fujian Normal University,Fuzhou,Fujian,China
8407,ZaoZhuang University,ZaoZhuang,ShanDong Province,China
8408,Beihang Univeristy,Beijing,Beijing,China
8409,Shandong University,Jinan,Shandong Province,China
8410,Xidian University,XI'AN,SHAANXI,China
8411,Zhongnan University of Economics and Law,Wuhan,Hubei,China
8412,Fujian Normal University,Fuzhou,Fujian,China
8413,University of Richmond,RIchmond,VA,USA
8414,Rose-Hulman Institute of Technology,Terre Haute,IN,USA
8415,Fujian Normal University,Fuzhou,Fujian,China
8416,Fujian Normal University,Fuzhou,Fujian,China
8417,Fujian Normal University,Fuzhou,Fujian,China
8418,Quantitative Economics Research Institute of Nankai University,Tianjin,Tianjin,China
8419,Institution of Mathematics;Northeastern University,Shenyang,Liaoning,China
8420,Beihang Univeristy,Beijing,,China
8421,Institution of Mathematics;Northeastern University,Shenyang,Liaoning,China
8422,Beihang Univeristy,Beijing,Beijing,China
8423,east china university of political science and law,shanghai,songjiang,China
8424,Shandong University,Jinan,Shandong Province,China
8425,Institution of Mathematics;Northeastern University,Shenyang,Liaoning,China
8426,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8427,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8428,North China Electric Power University,Beijing,Beijing,China
8429,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8430,Minzu Univercity of China,Beijing,,China
8431,Institution of Mathematics; Northeastern University,Shenyang,Liaoning,China
8432,Institution of Mathematics; Northeastern University,Shenyang,Liaoning,China
8433,Nankai University,TianJin,,China
8434,"China University of Petroleum, Beijing",Beijing,,China
8435,South University of Science and Technology of China,Shenzhen,Guangdong,China
8436,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8437,University at Buffalo (SUNY),Buffalo,NY,USA
8438,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8439,Roger Williams University,Bristol,RI,USA
8440,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8441,Nanjing University,Nanjing,Jiangsu,China
8442,Institution of Mathematics;Northeastern University,Shenyang,Liaoning,China
8443,Institution of Mathematics;Northeastern University,Shenyang,Liaoning,China
8444,College of Sciences,Shenyang,Liaoning,China
8445,College of Sciences,Shenyang,Liaoning,China
8446,University of Science and Technology of China,Hefei,Anhui,China
8447,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8448,Northern Kentucky University,Highland Heights,KY,USA
8449,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8450,Northern Kentucky University,Highland Heights,KY,USA
8451,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8452,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8453,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8454,Beijing Normal University,Beijing,,China
8455,Northern Kentucky University,Highland Heights,KY,USA
8456,Nankai University,Tianjin,Tianjin,China
8457,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8458,Northern Kentucky University,Highland Heights,KY,USA
8459,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8460,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8461,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8462,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8463,Northeastern University,Shenyang,Liaoning,China
8464,Northeastern University,Shenyang,Liaoning,China
8465,Academy of Armored Forces Engineering,Beijing,Beijing,China
8466,Northeastern University,Shenyang,Liaoning,China
8467,"College of Sciences, Northeastern University",Shenyang,Liaoning,China
8468,"College of Sciences, Northeastern University",Shenyang,Liaoning,China
8469,Northeastern University,Shenyang,Liaoning,China
8470,Northeastern University,Shenyang,Liaoning,China
8471,University of Nebraska-Lincoln,Lincoln,NE,USA
8472,Institute of Systems Science; Northeastern University,Shenyang,Liaoning,China
8473,Institute of Systems Science; Northeastern University,Shenyang,Liaoning,China
8474,Nankai University,Tianjin,Tianjin,China
8475,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8476,Academy of Armored Forces Engineering,Beijing,Beijing,China
8477,Hunan University,Changsha,Hunan,China
8478,"China University of Petroleum, Beijing",Beijing,,China
8479,Hunan University,Changsha,Hunan,China
8480,Colgate University,Hamilton,NY,USA
8481,Grinnell College,Grinnell,IA,USA
8482,Colgate University,Hamilton,NY,USA
8483,Grinnell College,Grinnell,IA,USA
8484,Shippensburg University,Shippensburg,PA,USA
8485,Shippensburg University,Shippensburg,PA,USA
8486,Harvey Mudd College,Claremont,CA,USA
8487,Shippensburg University,Shippensburg,PA,USA
8488,Harvey Mudd College,Claremont,CA,USA
8489,Harvey Mudd College,Claremont,CA,USA
8490,Harvey Mudd College,Claremont,CA,USA
8491,Harvey Mudd College,Claremont,CA,USA
8492,Harvey Mudd College,Claremont,CA,USA
8493,Harvey Mudd College,Claremont,CA,USA
8494,University of Puget Sound,Tacoma,WA,USA
8495,University of Puget Sound,Tacoma,WA,USA
8496,University of Puget Sound,Tacoma,WA,USA
8497,Simpson College,Indianola,IA,USA
8498,"California State University, Fullerton",Fullerton,CA,USA
8499,Bryn Athyn College,Bryn Athyn,PA,USA
8500,Shanghai Jiao Tong University,shanghai,shanghai,China
8501,Seattle Pacific University,Seattle,WA,USA
8502,Belhaven University,Jackson,MS,USA
8503,South Dakota School of Mines & Technology,Rapid City,SD,USA
8504,University of Minnesota - Twin Cities,"Minneapolis,",MN,USA
8505,Duquesne University,Pittsburgh,PA,USA
8506,Duquesne University,Pittsburgh,PA,USA
8507,Duquesne University,Pittsburgh,PA,USA
8508,Ulster University,Bealfast,Northern Ireland,United Kingdom
8509,Shippensburg University,Shippensburg,PA,USA
8510,University of Wisconsin--River Falls,River Falls,WI,USA
8511,California Polytechnic State University,San Luis Obispo,CA,USA
8512,California Polytechnic State University,San Luis Obispo,CA,USA
8513,Dalhousie University,Halifax,Nova Scotia,Canada
8514,University of Adelaide,Adelaide,SA,Australia
8515,University of Adelaide,Adelaide,SA,Australia
8516,College of Sciences ; Northeastern University,Shenyang,Liaoning,China
8517,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8518,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8519,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8520,East China Normal University(China),"Shanghai,China",Shanghai,China
8521,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8522,Harbin University of Science and Technology,Harbin,Heilongjiang,China
8523,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8524,Seattle Pacific University,Seattle,WA,USA
8525,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8526,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8527,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8528,Seattle Pacific University,Seattle,WA,USA
8529,Renmin University of China,Beijing,Beijing,China
8530,Harbin University of Science and Technology,Harbin,Heilongjiang,China
8531,Guangdong Polytechnic Normal University,Guangzhou,Guangdong,China
8532,Beihang Univeristy,Beijing,,China
8533,Shandong University of Science and Technology,Qingdao,Shandong,China
8534,Shandong University of Science and Technologyï¼ŒChina,Qingdao City,Shandong Province,China
8535,"University of California, Los Angeles",Los Angeles,CA,USA
8536,Nanjing University,Nanjing,Jiangsu,China
8537,Harbin University of Science and Technology,Harbin,Heilongjiang,China
8538,Harbin University of Science and Technology,Harbin,Heilongjiang,China
8539,Harbin University of Science and Technology,Harbin,Heilongjiang,China
8540,Harbin University of Science and Technology,Harbin,Heilongjiang,China
8541,Century College of Beijing University of Posts and Telecommunications,Beijing,Beijing,China
8542,Shandong University of Science and Technologyï¼ŒChina,Qingdao City,Shandong Province,China
8543,Peking University,Beijing,Beijing,China
8544,China University of Geosciences,Beijing,Beijing,China
8545,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8546,Southwest University,Beibei,Chongqing,China
8547,Department of Mathematics; Northeastern University,Shenyang,Liaoning,China
8548,Huaiyin Normal University,Huaian,Jiangsu,China
8549,Southwest University,Beibei,Chongqing,China
8550,Southwest University,Beibei,Chongqing,China
8551,Air Force Engineering University,Xi'an,Shaanxi,China
8552,Chongqing University of Science &Technology,Chongqing,,China
8553,Chongqing University of Science &Technology,Chongqing,,China
8554,Air Force Engineering University,Xi'an,Shaanxi,China
8555,Southwest University,Beibei,Chongqing,China
8556,Chongqing University of Science & Technology,Chongqing,,China
8557,Southwest University,Beibei,Chongqing,China
8558,Chongqing University of Science & Technology,Chongqing,,China
8559,Air Force Engineering University,Xi'an,Shaanxi,China
8560,Southwest University,Beibei,Chongqing,China
8561,Chongqing University of Science & Technology,Chongqing,,China
